[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:35 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
